Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
3506566.165,760.483+417.044j,1115.55+598.798j,1559.62+796.847j,2067.17+1018.45j,2668.52+1233.88j,3368.61+1422.94j,4126.66+1660.91j,5021.27+1772.01j,5989.8+1827.15j,7001.74+1989.07j,8173.87+1885.42j,9333.63+1706.03j,10574.1+1360.85j,11853.5+627.332j,13618.332042422231-775.2950243946618j,14242.80402314274-1825.2316529736509j,15345.222304836998-2651.36104406124j,15271.28799314512-4808.138333206485j,15675.350954704296-6045.962093219472j,15776.48221536518-7410.039015146207j,15064.250476587098-8849.941999509687j,15452.14726255558-9807.44873164934j,15914.265973292097-10725.928710691709j
3533320.783,762.64+417.615j,1118.77+599.528j,1564.3+797.498j,2073.54+1018.95j,2677.05+1233.68j,3379.79+1421.19j,4140.54+1657.83j,5038.42+1765.28j,6010.11+1815.54j,7025.22+1973.64j,8199.87+1861.88j,9361.01+1673.52j,10601.0+1317.07j,11874.9+568.356j,13623.943863847351-855.8856117146645j,14233.279179716434-1915.3727095173838j,15323.860169457006-2751.046828945461j,15213.25861324236-4907.295229890362j,15597.137952904237-6143.406121824764j,15676.537425878532-7499.659125625983j,14943.24404282607-8919.367721315044j,15318.578008903238-9870.837804193427j,15769.136932662423-10784.072314846075j
3560279.536,764.803+418.185j,1122.0+600.254j,1569.0+798.138j,2079.93+1019.42j,2685.61+1233.44j,3391.02+1419.37j,4154.46+1654.65j,5055.62+1758.39j,6030.44+1803.69j,7048.71+1957.91j,8225.81+1837.92j,9388.21+1640.49j,10627.5+1272.69j,11895.7+508.715j,13628.408614219545-937.0089079425582j,14222.32458930064-2005.7934728575624j,15300.841459092757-2850.8065826284214j,15153.49405225949-5005.695322089217j,15517.26136949171-6239.647740694492j,15575.180453144767-7587.613270057206j,14821.399266334207-8986.741587232329j,15184.389627818826-9931.988050197779j,15623.584377048606-10839.821431355089j
3587443.979,766.973+418.753j,1125.24+600.976j,1573.71+798.767j,2086.34+1019.87j,2694.21+1233.16j,3402.28+1417.49j,4168.43+1651.37j,5072.86+1751.33j,6050.81+1791.6j,7072.22+1941.87j,8251.68+1813.54j,9415.24+1606.93j,10653.7+1227.68j,11915.9+448.412j,13631.706856724424-1018.6462098189971j,14209.925630398568-2096.465207155765j,15276.156309710605-2950.6041785554144j,15092.00978254878-5103.296763578184j,15435.750592082175-6334.647763622477j,15472.454557633577-7673.871636149662j,14698.768531812424-9052.053834108672j,15049.637782706315-9990.897898847843j,15477.666124108353-10893.181664212496j
3614815.684,769.15+419.319j,1128.49+601.693j,1578.44+799.386j,2092.78+1020.31j,2702.83+1232.84j,3413.59+1415.53j,4182.45+1647.99j,5090.16+1744.12j,6071.19+1779.27j,7095.72+1925.52j,8277.48+1788.74j,9442.08+1572.85j,10679.6+1182.05j,11935.4+387.453j,13633.819467337842-1100.7780844344243j,14196.068399866588-2187.358508456957j,15249.795876709311-3050.4029415531313j,15028.822642022082-5200.058100437562j,15352.636262345259-6428.367943012162j,15368.403834552919-7758.405868165199j,14575.404217133368-9115.29638113057j,14914.377789291102-10047.567491086573j,15331.439358987831-10944.160313343777j
3642396.231,771.333+419.882j,1131.75+602.407j,1583.19+799.993j,2099.24+1020.72j,2711.5+1232.49j,3424.93+1413.5j,4196.51+1644.51j,5107.49+1736.73j,6091.6+1766.68j,7119.24+1908.85j,8303.21+1763.51j,9468.73+1538.24j,10705.0+1135.8j,11954.2+325.842j,13634.727664117629-1183.3843694944644j,14180.739744626859-2278.4433240929866j,15221.752364914288-3150.1656796155357j,14963.950819309106-5295.93832943903j,15267.950235820063-6520.771021534419j,15263.073155833583-7841.189092365514j,14451.358627111062-9176.462816878182j,14778.664555120082-10101.998649787442j,15184.960575287361-10992.76633372421j
3670187.214,773.522+420.444j,1135.01+603.116j,1587.95+800.589j,2105.72+1021.12j,2720.19+1232.1j,3436.32+1411.4j,4210.63+1640.93j,5124.87+1729.17j,6112.03+1753.84j,7142.75+1891.87j,8328.84+1737.85j,9495.18+1503.09j,10730.1+1088.92j,11972.2+263.586j,13634.41303652231-1266.4441771429715j,14163.927293273251-2369.6889726224053j,15192.01905646031-3249.8547196786326j,14897.413841350128-5390.8969493167915j,15181.725544123368-6611.820777155937j,15156.508106267349-7922.195943167791j,14326.68393077343-9235.548382373347j,14642.552515541445-10154.194849656766j,15038.28552280001-11039.010290993327j
3698190.239,775.718+421.004j,1138.29+603.82j,1592.73+801.173j,2112.23+1021.49j,2728.92+1231.66j,3447.76+1409.23j,4224.8+1637.24j,5142.3+1721.44j,6132.47+1740.75j,7166.26+1874.56j,8354.39+1711.76j,9521.41+1467.41j,10754.8+1041.43j,11989.6+200.692j,13632.857575529113-1349.935896269555j,14145.619486393418-2461.0641676674204j,15160.590337486701-3349.4319445909j,14829.232553795953-5484.894017309407j,15093.996350444599-6701.4820706677565j,15048.754920706904-8001.402584685638j,14201.432097341896-9292.549952629317j,14506.095579115263-10204.16118180478j,14891.469152895297-11082.904316904625j
3726406.922,777.921+421.561j,1141.59+604.52j,1597.53+801.745j,2118.76+1021.84j,2737.68+1231.19j,3459.23+1406.98j,4239.01+1633.45j,5159.76+1713.54j,6152.93+1727.39j,7189.76+1856.93j,8379.84+1685.23j,9547.42+1431.19j,10779.0+993.308j,12006.2+137.165j,13630.043703539432-1433.8371989711113j,14125.805606965157-2552.5370411391905j,15127.461723207922-3448.858832016045j,14759.429102691547-5577.890200131695j,15004.797905188887-6789.720888800325j,14939.86042135037-8078.786728689484j,14075.654837217955-9347.46601391488j,14369.34707132498-10251.904317771168j,14744.5655712654-11124.462061515715j
3754838.895,780.13+422.116j,1144.89+605.215j,1602.34+802.306j,2125.31+1022.17j,2746.47+1230.68j,3470.74+1404.65j,4253.28+1629.55j,5177.27+1705.46j,6173.4+1713.78j,7213.24+1838.97j,8405.19+1658.25j,9573.19+1394.43j,10802.8+944.566j,12022.1+73.0138j,13625.95430485132-1518.1250463523265j,14104.47580921703-2644.075170321883j,15092.629881771507-3548.0964940948797j,14688.026909443259-5669.84682900426j,14914.166499202664-6876.504385549217j,14829.871952389884-8154.327650894433j,13949.403540429628-9400.296640346358j,14232.359678846275-10297.432472015269j,14597.627989553042-11163.69864507152j
3783487.8,782.347+422.67j,1148.2+605.905j,1607.17+802.855j,2131.89+1022.48j,2755.3+1230.12j,3482.3+1402.25j,4267.59+1625.54j,5194.81+1697.2j,6193.88+1699.9j,7236.72+1820.67j,8430.42+1630.83j,9598.72+1357.12j,10826.2+895.2j,12037.1+8.24635j,13620.57275602017-1602.7756970547132j,14081.621147396054-2735.6456044193355j,15056.092656277971-3647.1057189941275j,14615.050648102591-5760.725948023621j,14822.139415115507-6961.8009211783055j,14718.837316250636-8228.0062027971j,13822.729221344973-9451.043466073756j,14095.185401792072-10340.755360537194j,14450.708683483917-11200.630607398833j
3812355.292,784.569+423.22j,1151.52+606.591j,1612.02+803.391j,2138.5+1022.76j,2764.16+1229.53j,3493.9+1399.77j,4281.94+1621.41j,5212.4+1688.75j,6214.36+1685.75j,7260.17+1802.04j,8455.54+1602.96j,9623.99+1319.27j,10849.1+845.213j,12051.4-57.1289j,13613.88295671828-1687.764715348359j,14057.233603061391-2827.2148941430596j,15017.849084665708-3745.8470145602346j,14540.526215096916-5850.4903671440115j,14728.75487589896-7045.580099644587j,14606.80470944192-8299.804820610576j,13695.682460567095-9499.70965712475j,13957.87550279331-10381.88415971702j,14303.858950359434-11235.275857101875j
3841443.04,786.799+423.769j,1154.85+607.271j,1616.88+803.914j,2145.13+1023.03j,2773.06+1228.88j,3505.54+1397.22j,4296.35+1617.18j,5230.02+1680.12j,6234.85+1671.33j,7283.61+1783.07j,8480.53+1574.64j,9649.0+1280.87j,10871.6+794.605j,12064.9-123.103j,13605.869359970473-1773.0669834449957j,14031.306111744056-2918.7491218051387j,14977.899419315625-3844.2806502685735j,14464.480700477241-5939.103709415868j,14634.051995166257-7127.812800751935j,14493.82265725063-8369.70753182167j,13568.313352374167-9546.299879553771j,13820.480461147867-10420.83146262015j,14157.129072010319-11267.653618970846j
3870752.722,789.035+424.315j,1158.2+607.947j,1621.77+804.425j,2151.78+1023.27j,2781.99+1228.2j,3517.22+1394.58j,4310.8+1612.83j,5247.67+1671.31j,6255.34+1656.63j,7307.01+1763.75j,8505.39+1545.86j,9673.73+1241.91j,10893.5+743.377j,12077.5-189.665j,13596.51700302527-1858.656712333814j,14003.832588182058-3010.2139336655523j,14936.245142157048-3942.3667053472627j,14386.942355842895-6026.530458012146j,14538.070721661417-7208.47121335061j,14379.939948829728-8437.699958471847j,13440.671453247047-9590.820265989374j,13683.049930858837-10457.611233505082j,14010.568278419905-11297.784381073909j
3900286.034,791.278+424.859j,1161.55+608.617j,1626.67+804.923j,2158.46+1023.49j,2790.95+1227.47j,3528.94+1391.86j,4325.3+1608.37j,5265.37+1662.31j,6275.82+1641.66j,7330.39+1744.08j,8530.11+1516.61j,9698.18+1202.4j,10914.9+691.531j,12089.3-256.806j,13585.811537646217-1944.5074560243243j,13974.807950348677-3101.5745736659774j,14892.888980457767-4040.0651129032217j,14307.940557946382-6112.7360037286835j,14440.851784898734-7287.528863778013j,14265.205574295693-8503.76931645224j,13312.805732081524-9633.278380434396j,13545.63269774852-10492.238762085013j,13864.224715807051-11325.689840699632j
3930044.681,793.528+425.401j,1164.91+609.283j,1631.58+805.408j,2165.16+1023.68j,2799.95+1226.7j,3540.7+1389.05j,4339.85+1603.79j,5283.09+1653.11j,6296.3+1626.4j,7353.72+1724.06j,8554.68+1486.91j,9722.32+1162.34j,10935.9+639.069j,12100.2-324.515j,13573.739260278393-2030.592126861227j,13944.228142327782-3192.795918200734j,14847.834918495726-4137.335708860388j,14227.505773145538-6197.6866877176635j,14342.4366397835-7364.960641549122j,14149.66866122273-8567.904412515662j,13184.764522280997-9673.683181369583j,13408.276642762063-10524.730615603701j,13718.145417593762-11351.392849765365j
3960030.382,795.785+425.94j,1168.29+609.943j,1636.52+805.88j,2171.89+1023.85j,2808.98+1225.88j,3552.51+1386.17j,4354.44+1599.09j,5300.85+1643.72j,6316.78+1610.86j,7377.02+1703.68j,8579.1+1456.73j,9746.16+1121.72j,10956.2+585.994j,12110.2-392.78j,13560.287142086325-2116.8830118262103j,13912.090155868344-3283.8425121192404j,14801.088208782141-4234.138278798831j,14145.669517760409-6281.34984446743j,14242.867409590996-7440.742822798222j,14033.37841046444-8630.095639034656j,13056.595477403618-9712.044982793355j,13271.028705067798-10555.104590717401j,13572.376276834471-11374.91736008722j
3990244.87,798.049+426.476j,1171.68+610.598j,1641.47+806.338j,2178.64+1024.0j,2818.04+1225.02j,3564.35+1383.19j,4369.07+1594.26j,5318.63+1634.13j,6337.24+1595.03j,7400.27+1682.94j,8603.35+1426.09j,9769.67+1080.54j,10976.1+532.309j,12119.3-461.588j,13545.442858451017-2203.3517909621405j,13878.392050210226-3374.678606551435j,14752.655379703228-4330.432607995881j,14062.464317135898-6363.693842166938j,14142.186827973654-7514.85309098756j,13916.38403501803-8690.334964672209j,12928.345528364494-9748.37541404972j,13133.934849906043-10583.379663977274j,13426.962022411688-11396.288368160998j
4020689.89,800.319+427.01j,1175.07+611.247j,1646.44+806.782j,2185.42+1024.12j,2827.14+1224.1j,3576.23+1380.14j,4383.76+1589.32j,5336.45+1624.34j,6357.68+1578.91j,7423.48+1661.84j,8627.43+1394.97j,9792.84+1038.8j,10995.3+478.017j,12127.5-530.928j,13529.194818163567-2289.969556850389j,13843.13297025227-3465.2681980835796j,14702.544241612337-4426.1785308893495j,13977.923663789436-6444.688120243623j,14040.438181694808-7587.270553832275j,13798.734699676803-8748.615922443143j,12800.060842307943-9782.687378493081j,12997.040037495504-10609.575942019701j,13281.946197717481-11415.531859870169j
4051367.202,802.597+427.541j,1178.48+611.891j,1651.43+807.212j,2192.22+1024.21j,2836.27+1223.15j,3588.16+1376.99j,4398.48+1584.25j,5354.29+1614.34j,6378.11+1562.5j,7446.63+1640.37j,8651.33+1363.37j,9815.67+996.497j,11014.0+423.121j,12134.8-600.786j,13511.532192055256-2376.7068357340963j,13806.313163942004-3555.575067433582j,14650.763890706789-4521.335981002475j,13892.081970718136-6524.303227492128j,13937.665249983156-7657.975759329014j,13680.479460259547-8804.933595829461j,12671.786786012024-9814.995010334915j,12860.388195506453-10633.71461097322j,13137.371142098513-11432.674755188289j
4082278.577,804.881+428.07j,1181.9+612.529j,1656.43+807.628j,2199.05+1024.28j,2845.44+1222.14j,3600.12+1373.75j,4413.25+1579.06j,5372.16+1604.15j,6398.51+1545.78j,7469.71+1618.53j,8675.04+1331.29j,9838.14+953.636j,11032.1+367.626j,12141.0-671.147j,13492.444940872727-2463.5336105394877j,13767.933996438267-3645.562822083264j,14597.324710155124-4615.865041929268j,13804.974528357385-6602.510853435757j,13833.91224694766-7726.950706608864j,13561.6672041233-8859.284602182252j,12543.567888389727-9845.313631356654j,12724.02219454325-10655.817885414941j,12993.277974587621-11447.744853076743j
4113425.802,807.173+428.596j,1185.33+613.162j,1661.45+808.03j,2205.9+1024.33j,2854.64+1221.08j,3612.13+1370.43j,4428.06+1573.73j,5390.05+1593.74j,6418.89+1528.77j,7492.74+1596.32j,8698.55+1298.74j,9860.24+910.213j,11049.5+311.537j,12146.4-741.997j,13471.923842611355-2550.419344905337j,13727.997964224154-3735.1949366318377j,14542.238369098146-4709.725998204087j,13716.637454391324-6679.2838622657455j,13729.223762266523-7794.178855043113j,13442.346595317933-8911.667072140328j,12415.447808461091-9873.659705839822j,12587.983823876926-10675.908957488311j,12849.706580193717-11460.77077662645j
4144810.676,809.471+429.119j,1188.78+613.788j,1666.49+808.417j,2212.78+1024.35j,2863.87+1219.97j,3624.17+1367.01j,4442.92+1568.28j,5407.96+1583.12j,6439.24+1511.45j,7515.69+1573.72j,8721.85+1265.69j,9881.96+866.229j,11066.3+254.858j,12150.7-813.322j,13449.96051910305-2637.3330086310134j,13686.508705429256-3824.4347975283245j,14485.517819316523-4802.879386261871j,13627.10764524724-6754.596321744362j,13623.644700098781-7859.645131521476j,13322.5660159951-8962.080629002488j,12287.469304596969-9900.050795060517j,12452.31377335308-10694.011945217006j,12706.69560060457-11471.781918370718j
4176435.012,811.777+429.64j,1192.23+614.409j,1671.55+808.789j,2219.68+1024.34j,2873.14+1218.82j,3636.26+1363.5j,4457.82+1562.69j,5425.9+1572.29j,6459.56+1493.82j,7538.57+1550.75j,8744.94+1232.16j,9903.28+821.683j,11082.5+197.595j,12154.0-885.104j,13426.547461514378-2724.243105121486j,13643.47101069-3913.245744345303j,14427.177289224499-4895.286045778485j,13536.422726990833-6828.423529291431j,13517.220222407908-7923.335932315436j,13202.373514063605-9010.526363710705j,12159.674206214047-9924.505511134506j,12317.051614079723-10710.151841468469j,12564.28242348844-11480.808386559896j
4208300.637,814.09+430.157j,1195.69+615.024j,1676.63+809.146j,2226.61+1024.3j,2882.45+1217.61j,3648.38+1359.89j,4472.76+1556.97j,5443.85+1561.25j,6479.84+1475.88j,7561.37+1527.39j,8767.8+1198.14j,9924.18+776.576j,11098.0+139.754j,12156.2-957.328j,13401.678055150343-2811.1176995961237j,13598.890829071763-4001.591116772036j,14367.232275808654-4986.907170398j,13444.621003865845-6900.74203664179j,13409.995687586259-7985.2391251382505j,13081.81675039469-9057.006808623535j,12032.10338747572-9947.04347042034j,12182.23578441196-10724.354462554202j,12422.503177809716-11487.880951596377j
4240409.393,816.41+430.672j,1199.17+615.633j,1681.73+809.488j,2233.57+1024.24j,2891.79+1216.35j,3660.54+1356.19j,4487.74+1551.12j,5461.82+1549.98j,6500.07+1457.63j,7584.07+1503.64j,8790.43+1163.63j,9944.67+730.91j,11112.8+81.341j,12157.5-1029.98j,13375.346602929703-2897.9244493624087j,13552.775274951284-4089.4342972580343j,14305.699533384259-5077.704359198058j,13351.741405325633-6971.5296723425245j,13302.016594563123-8045.344045539903j,12960.942947347703-9101.525909366037j,11904.79674371519-9967.68524646066j,12047.903576231518-10736.6463973767j,12281.392729225561-11493.030993420674j
4272763.134,818.737+431.184j,1202.66+616.235j,1686.84+809.814j,2240.55+1024.15j,2901.16+1215.03j,3672.74+1352.39j,4502.76+1545.12j,5479.8+1538.49j,6520.27+1439.06j,7606.69+1479.5j,8812.81+1128.62j,9964.71+684.684j,11127.0+22.3637j,12157.6-1103.03j,13347.548348053402-2984.6306346982656j,13505.132630319937-4176.738758211144j,14242.597061068014-5167.639666294675j,13257.82343379832-7040.765560552925j,13193.328522257088-8103.641493541625j,12839.79884075347-9144.08899411232j,11777.793171330313-9986.452322469166j,11914.091125883393-10747.054956617329j,12140.984679600919-11496.290449540655j
4305363.73,821.071+431.693j,1206.15+616.832j,1691.97+810.124j,2247.55+1024.03j,2910.56+1213.66j,3684.98+1348.5j,4517.82+1538.99j,5497.8+1526.78j,6540.41+1420.17j,7629.21+1454.96j,8834.94+1093.12j,9984.31+637.901j,11140.4-37.1707j,12156.7-1176.47j,13318.279495168925-3071.203191699634j,13455.972346842464-4263.468106642822j,14177.944086758474-5256.675651332861j,13162.907110977361-7108.430137884676j,13083.97707403095-8160.12372525078j,12718.430632606613-9184.702741529767j,11651.130547253117-10003.367044191225j,11780.833404295514-10755.608122746671j,12001.31136568338-11497.691764146071j
4338213.064,823.413+432.198j,1209.66+617.421j,1697.12+810.418j,2254.59+1023.88j,2920.0+1212.24j,3697.25+1344.5j,4532.92+1532.72j,5515.8+1514.84j,6560.49+1400.96j,7651.62+1430.03j,8856.8+1057.11j,10003.4+590.562j,11153.0-97.2545j,12154.7-1250.29j,13287.537230517813-3157.6087457911353j,13405.305044315739-4349.586131285896j,14111.761049367688-5344.775428511715j,13067.032923803301-7174.505167494418j,12974.007821910858-8214.78444259083j,12596.88394679255-9223.375146671942j,11524.84571419506-10018.452572121572j,11648.164212367532-10762.334500218674j,11862.403863502583-11497.267837949385j
4371313.034,825.761+432.701j,1213.19+618.005j,1702.29+810.696j,2261.64+1023.71j,2929.48+1210.76j,3709.57+1340.4j,4548.06+1526.3j,5533.81+1502.67j,6580.52+1381.42j,7673.92+1404.69j,8878.38+1020.61j,10022.1+542.669j,11165.0-157.879j,12151.6-1324.45j,13255.319740280629-3243.813647307159j,13353.142508313285-4435.056847895452j,14044.06957820956-5431.902715402394j,12970.241770000022-7238.973750619745j,12863.466249019944-8267.618781852381j,12475.203785502428-9260.115485777207j,11398.974465229752-10031.732834328144j,11516.116176210875-10767.26326655529j,11724.291990916692-11495.051979270087j
4404665.552,828.117+433.2j,1216.72+618.581j,1707.48+810.957j,2268.73+1023.5j,2938.99+1209.23j,3721.92+1336.2j,4563.24+1519.74j,5551.83+1490.27j,6600.48+1361.54j,7696.1+1378.95j,8899.68+983.613j,10040.3+494.225j,11176.1-219.035j,12147.3-1398.94j,13221.626228081239-3329.7840069774484j,13299.497684391035-4519.844546368684j,13974.892470600276-5518.021880240959j,12872.57490393658-7301.820335174652j,12752.397698087838-8318.623297413425j,12353.434488940606-9294.93427922665j,11273.551532426125-10043.23247916934j,11384.720746464467-10770.424123979543j,11587.004316443847-11491.077856050431j
4438272.545,830.481+433.697j,1220.26+619.151j,1712.69+811.202j,2275.84+1023.26j,2948.53+1207.64j,3734.3+1331.89j,4578.45+1513.03j,5569.85+1477.63j,6620.38+1341.34j,7718.16+1352.8j,8920.69+946.111j,10057.9+445.232j,11186.5-280.714j,12142.0-1473.74j,13186.456930515875-3415.4857334175304j,13244.3846709303-4603.913836599208j,13904.253666956067-5603.097988467087j,12774.073881774348-7363.030722167423j,12640.84731655879-8367.79594536398j,12231.619697381446-9327.843253183655j,11148.610576573796-10052.97682848294j,11254.008197073792-10771.847252045362j,11450.568164817036-11485.3794491944j
4472135.955,832.852+434.189j,1223.82+619.715j,1717.91+811.429j,2282.98+1023.0j,2958.11+1205.99j,3746.73+1327.48j,4593.69+1506.17j,5587.88+1464.76j,6640.2+1320.8j,7740.08+1326.24j,8941.38+908.107j,10075.0+395.693j,11196.1-342.905j,12135.5-1548.83j,13149.813131170786-3500.884571417847j,13187.818709722818-4687.229694252905j,13832.178223207884-5687.096848574239j,12674.780506667252-7422.59206951461j,12528.86000591745-8415.136063528025j,12109.802314260403-9358.855300412972j,11024.184179408094-10060.991831107569j,11124.007628821699-10771.563260960596j,11315.00962796929-11477.991007008673j
4506257.738,835.23+434.679j,1227.39+620.271j,1723.16+811.639j,2290.14+1022.7j,2967.72+1204.28j,3759.19+1322.96j,4608.98+1499.15j,5605.9+1451.64j,6659.94+1299.92j,7761.87+1299.26j,8961.76+869.599j,10091.6+345.613j,11204.9-405.597j,12127.8-1624.18j,13111.69717305577-3585.946141015419j,13129.816173804393-4769.7575069216655j,13758.692281788157-5769.985055888614j,12574.73677512255-7480.49289276652j,12416.480370708468-8460.644350126637j,11988.024472691433-9387.984439708682j,10900.303839017783-10067.304016806485j,10994.746972081944-10769.603146013886j,11180.353576154223-11468.947000953613j
4540639.866,837.616+435.165j,1230.97+620.82j,1728.42+811.831j,2297.33+1022.37j,2977.37+1202.51j,3771.68+1318.33j,4624.29+1491.99j,5623.91+1438.28j,6679.6+1278.7j,7783.51+1271.87j,8981.81+830.589j,10107.7+294.995j,11212.8-468.781j,12118.9-1699.78j,13072.112469234304-3670.6359775417645j,13070.39455344606-4851.463119360578j,13683.823040379932-5851.730035142604j,12473.984822549559-7536.7230639831905j,12303.752671324653-8504.322839489068j,11866.327502546566-9415.245774855519j,10776.999963730505-10071.940451094695j,10866.252992513708-10765.998242929303j,11046.62367160584-11458.282082731124j
4575284.324,840.009+435.648j,1234.56+621.362j,1733.7+812.006j,2304.55+1022.01j,2987.05+1200.68j,3784.21+1313.59j,4639.64+1484.67j,5641.92+1424.67j,6699.17+1257.14j,7805.0+1244.06j,9001.52+791.074j,10123.2+243.843j,11219.9-532.443j,12108.8-1775.59j,13031.063512036635-3754.919571830708j,13009.572440493735-4932.31287757112j,13607.598717853478-5932.300082304999j,12372.566870443392-7591.273807501673j,12190.720774791773-8546.174877286503j,11744.751902550988-9440.655452110994j,10654.30187282521-10074.928690279874j,10738.551299762623-10760.780184294275j,10913.842380553511-11446.031042624654j
4610193.115,842.409+436.128j,1238.16+621.897j,1739.0+812.162j,2311.79+1021.61j,2996.76+1198.79j,3796.77+1308.74j,4655.02+1477.19j,5659.92+1410.81j,6718.65+1235.22j,7826.33+1215.82j,9020.88+751.056j,10138.1+192.162j,11226.1-596.571j,12097.6-1851.6j,12988.555879763258-3838.762412214932j,12947.36950960184-5012.273673359772j,13530.048519643016-6011.664403453929j,12270.525173290087-7644.137693772759j,12077.428111851375-8586.205092149568j,11623.337311834406-9464.230617744306j,10532.237794790879-10076.296737617262j,10611.666354607589-10753.980857173763j,10782.030991178926-11432.228769347937j
4645368.255,844.817+436.603j,1241.78+622.424j,1744.32+812.3j,2319.06+1021.18j,3006.51+1196.84j,3809.37+1303.77j,4670.43+1469.55j,5677.91+1396.7j,6738.03+1212.96j,7847.49+1187.16j,9039.87+710.535j,10152.4+139.957j,11231.5-661.154j,12085.1-1927.93j,12944.596242056708-3922.1300261624874j,12883.806497902402-5091.312987417426j,13451.202600317656-6089.793152891236j,12167.901966582092-7695.3086306257055j,11963.917631333607-8624.419367299975j,11502.122485232661-9485.989374663026j,10410.834869997874-10076.073000061122j,10485.621479609405-10745.632361817492j,10651.209628365235-11416.910211136705j
4680811.777,847.233+437.076j,1245.41+622.944j,1749.66+812.419j,2326.36+1020.72j,3016.3+1194.83j,3822.0+1298.69j,4685.87+1461.75j,5695.88+1382.33j,6757.3+1190.34j,7868.47+1158.08j,9058.49+669.511j,10166.1+87.2333j,11235.9-726.177j,12071.4-2004.41j,12899.192363014434-4004.988022913455j,12818.905182653689-5169.398931449494j,13371.09202429996-6166.657469492318j,12064.739416059492-7744.781852064853j,11850.231760087245-8660.824809221569j,11381.145270786536-9505.950738667754j,10290.119153361582-10074.286245987321j,10360.438871580562-10735.766971619789j,10521.397273366914-11400.110338452054j
4716525.728,849.656+437.544j,1249.04+623.456j,1755.02+812.519j,2333.68+1020.23j,3026.11+1192.75j,3834.66+1293.49j,4701.34+1453.78j,5713.83+1367.71j,6776.46+1167.37j,7889.27+1128.56j,9076.73+627.986j,10179.2+33.9976j,11239.5-791.627j,12056.4-2081.0j,12852.35310302006-4087.3021354865077j,12752.688357001633-5246.500289161905j,13289.748725949417-6242.229510266149j,11961.079567281091-7792.553905161716j,11736.41236165413-8695.42971597465j,11260.442588278851-9524.134594638366j,10170.115619860542-10070.965563784752j,10236.139614313606-10724.41709432278j,10392.611780875883-11381.864107893847j
4752512.172,852.087+438.009j,1252.7+623.961j,1760.4+812.6j,2341.03+1019.7j,3035.96+1190.6j,3847.36+1288.18j,4716.84+1445.65j,5731.76+1352.82j,6795.5+1144.04j,7909.88+1098.61j,9094.56+585.959j,10191.6-19.7442j,11242.1-857.489j,12040.2-2157.69j,12804.088417378178-4169.038264726974j,12685.179803038289-5322.586556866848j,13207.205467343927-6316.482482633355j,11856.964296816242-7838.622634535893j,11622.500699503194-8728.243543269718j,11140.050411805372-9540.561652190874j,10050.848171440422-10066.14032146137j,10112.743692209016-10711.615234447265j,10264.869899866042-11362.20642773687j
4788773.187,854.526+438.47j,1256.36+624.457j,1765.79+812.662j,2348.41+1019.14j,3045.85+1188.39j,3860.08+1282.74j,4732.36+1437.35j,5749.66+1337.67j,6814.42+1120.35j,7930.29+1068.23j,9111.98+543.434j,10203.4-73.9851j,11243.8-923.748j,12022.8-2234.45j,12754.409354106276-4250.162521778564j,12616.40426397249-5397.627981790446j,13123.495794260998-6389.390674916613j,11752.435264114003-7882.987164997952j,11508.53740046666-8759.27686990238j,11020.003752846234-9555.253401586258j,9932.339643759502-10059.840127280797j,9990.270005940321-10697.393957050053j,10138.187293831867-11341.172124819159j
4825310.868,856.972+438.927j,1260.04+624.946j,1771.21+812.703j,2355.81+1018.54j,3055.77+1186.11j,3872.84+1277.18j,4747.91+1428.87j,5767.54+1322.25j,6833.21+1096.3j,7950.49+1037.41j,9128.98+500.411j,10214.6-128.718j,11244.5-990.388j,12004.1-2311.25j,12703.328049102398-4330.641271480392j,12546.387413572696-5471.595599941122j,13038.653992624022-6460.9294832760825j,11647.533865863368-7925.647881713494j,11394.562421212704-8788.541361759486j,10900.336646481192-9568.232069490274j,9814.611817260557-10052.094791462107j,9868.736389006273-10681.785852793937j,10012.578562515475-11318.795912940324j
4862127.327,859.426+439.38j,1263.72+625.426j,1776.65+812.724j,2363.24+1017.9j,3065.72+1183.77j,3885.63+1271.5j,4763.48+1420.23j,5785.38+1306.57j,6851.86+1071.88j,7970.48+1006.15j,9145.54+456.892j,10225.0-183.935j,11244.3-1057.39j,11984.1-2388.07j,12650.857719421774-4410.441175480638j,12475.15582499472-5544.461271431534j,12952.715041474374-6531.075438307421j,11542.301189973343-7966.606409220041j,11280.61501604941-8816.049735046701j,10781.082139204345-9579.520574965703j,9697.685426425121-10042.934288990116j,9748.159625101682-10664.823504345233j,9888.057263748036-11295.112362648637j
4899224.691,861.888+439.83j,1267.43+625.899j,1782.1+812.725j,2370.7+1017.23j,3075.7+1181.35j,3898.44+1265.69j,4779.07+1411.41j,5803.19+1290.61j,6870.37+1047.1j,7990.23+974.459j,9161.66+412.88j,10234.8-239.627j,11243.0-1124.75j,11962.8-2464.87j,12597.012654448212-4489.529235248375j,12402.736936310415-5616.19771579451j,12865.714566805233-6599.806227864512j,11436.777972139957-8005.865588167682j,11166.733707079185-8841.815718550028j,10662.272278713248-9589.142485701712j,9581.580172132612-10032.388723561986j,9628.555466385433-10646.539454110945j,9764.635936283354-11270.15587250344j
